country,admin_level_1,admin_level_2,facility,date,tested_cases,confirmed_cases,total_population,rf,tpr
Sample country,province_1,district_1_01,healthfac_1_01_05,2015-09-01,835,498,267084,130.850705464681,0.5964071856287425
Sample country,province_1,district_1_01,healthfac_1_01_05,2015-10-01,994,577,267084,130.140479193793,0.5804828973843058
Sample country,province_1,district_1_01,healthfac_1_01_05,2015-11-01,846,487,267084,129.32209693061,0.5756501182033097
Sample country,province_1,district_1_01,healthfac_1_01_05,2015-12-01,322,163,267084,195.702584160699,0.5062111801242236
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-01-01,451,216,272753,260.630742390951,0.4789356984478936
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-02-01,546,188,272753,267.402845594618,0.3443223443223443
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-03-01,788,556,272753,103.582526312934,0.7055837563451777
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-04-01,1341,622,272753,69.831167432997,0.4638329604772558
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-05-01,1104,691,272753,25.5623698764377,0.6259057971014492
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-06-01,638,222,272753,101.723537021213,0.34796238244514105
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-07-01,292,272,272753,215.505839029948,0.9315068493150684
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-08-01,361,306,272753,232.084121704102,0.8476454293628809
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-09-01,967,594,272753,141.681820339627,0.6142709410548087
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-10-01,819,591,272753,141.636548360189,0.7216117216117216
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-11-01,796,438,272753,161.231048583984,0.550251256281407
Sample country,province_1,district_1_01,healthfac_1_01_05,2016-12-01,405,213,272753,165.217226664225,0.5259259259259259
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-01-01,269,160,278541,246.514999389648,0.5947955390334573
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-02-01,622,313,278541,271.141179402669,0.5032154340836013
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-03-01,817,480,278541,122.695871141222,0.587515299877601
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-04-01,1139,631,278541,117.614349365234,0.5539947322212467
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-05-01,546,472,278541,121.591060214572,0.8644688644688645
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-06-01,523,388,278541,166.454249064128,0.7418738049713193
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-07-01,735,348,278541,245.820407443576,0.47346938775510206
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-08-01,549,500,278541,326.247426350911,0.9107468123861566
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-09-01,561,361,278541,227.937818739149,0.64349376114082
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-10-01,835,688,278541,134.785163031684,0.8239520958083832
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-11-01,708,397,278541,153.101408216688,0.5607344632768362
Sample country,province_1,district_1_01,healthfac_1_01_05,2017-12-01,548,228,278541,176.976689656576,0.41605839416058393
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-01-01,355,109,284452,256.91958448622,0.30704225352112674
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-02-01,765,399,284452,292.369984944661,0.5215686274509804
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-03-01,524,490,284452,240.124927096897,0.9351145038167938
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-04-01,1419,897,284452,172.634179009332,0.6321353065539113
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-05-01,710,567,284452,87.812021891276,0.7985915492957747
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-06-01,522,280,284452,105.883338928223,0.5363984674329502
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-07-01,756,368,284452,216.530371771918,0.48677248677248675
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-08-01,976,451,284452,204.084223429362,0.46209016393442626
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-09-01,749,587,284452,127.297525193956,0.7837116154873164
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-10-01,750,716,284452,94.4029405381944,0.9546666666666667
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-11-01,902,649,284452,125.413057963053,0.7195121951219512
Sample country,province_1,district_1_01,healthfac_1_01_05,2018-12-01,348,222,284452,305.343020968967,0.6379310344827587
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-01-01,589,266,290489,252.898935953776,0.45161290322580644
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-02-01,530,401,290489,174.17839135064,0.7566037735849057
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-03-01,870,389,290489,134.665977478027,0.4471264367816092
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-04-01,587,481,290489,107.926566653781,0.8194207836456558
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-05-01,1129,769,290489,100.216885036892,0.6811337466784765
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-06-01,639,444,290489,207.408445570204,0.6948356807511737
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-07-01,831,363,290489,180.326816134983,0.4368231046931408
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-08-01,885,270,290489,209.878741794162,0.3050847457627119
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-09-01,674,523,290489,214.174504597982,0.7759643916913946
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-10-01,650,427,290489,118.519272698296,0.6569230769230769
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-11-01,593,508,290489,101.032616509332,0.8566610455311973
Sample country,province_1,district_1_01,healthfac_1_01_05,2019-12-01,516,204,290489,156.369211832682,0.3953488372093023
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-01-01,161,64,92324,250.223617553711,0.39751552795031053
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-02-01,685,134,92324,284.460116737767,0.19562043795620437
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-03-01,207,137,92324,216.557520013106,0.6618357487922706
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-04-01,375,177,92324,131.288407175164,0.472
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-05-01,488,212,92324,153.775162947805,0.4344262295081967
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-06-01,425,141,92324,258.97220651727,0.33176470588235296
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-07-01,173,97,92324,380.092452199836,0.5606936416184971
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-08-01,462,160,92324,375.696645636308,0.3463203463203463
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-09-01,265,187,92324,136.037524173134,0.7056603773584905
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-10-01,624,210,92324,118.278227153577,0.33653846153846156
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-11-01,230,201,92324,123.146783929122,0.8739130434782608
Sample country,province_1,district_1_01,healthfac_1_01_06,2015-12-01,508,94,92324,205.982723838405,0.18503937007874016
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-01-01,457,76,94284,258.09056171618,0.16630196936542668
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-02-01,367,92,94284,290.66925610994,0.2506811989100817
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-03-01,406,213,94284,128.155255769428,0.5246305418719212
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-04-01,523,224,94284,84.7752107319079,0.42829827915869984
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-05-01,346,242,94284,25.9268645236367,0.6994219653179191
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-06-01,339,90,94284,98.8105079249332,0.26548672566371684
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-07-01,502,108,94284,248.085162514134,0.2151394422310757
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-08-01,327,117,94284,257.456577501799,0.3577981651376147
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-09-01,219,174,94284,142.800829837197,0.7945205479452054
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-10-01,604,196,94284,143.481913516396,0.32450331125827814
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-11-01,445,151,94284,200.781385722913,0.3393258426966292
Sample country,province_1,district_1_01,healthfac_1_01_06,2016-12-01,360,118,94284,188.495742797852,0.3277777777777778
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-01-01,663,91,96284,250.106776990389,0.13725490196078433
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-02-01,448,128,96284,339.265371222245,0.2857142857142857
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-03-01,187,150,96284,162.142870049728,0.8021390374331551
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-04-01,708,245,96284,120.98918633712,0.346045197740113
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-05-01,264,180,96284,134.343275371351,0.6818181818181818
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-06-01,438,144,96284,173.745555275365,0.3287671232876712
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-07-01,272,115,96284,271.376519454153,0.4227941176470588
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-08-01,431,155,96284,296.383404380397,0.35962877030162416
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-09-01,364,123,96284,212.129196166992,0.33791208791208793
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-10-01,590,212,96284,158.13220455772,0.3593220338983051
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-11-01,668,210,96284,155.267779701634,0.3143712574850299
Sample country,province_1,district_1_01,healthfac_1_01_06,2017-12-01,366,125,96284,189.479578118575,0.34153005464480873
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-01-01,469,54,98328,254.053082917866,0.11513859275053305
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-02-01,446,140,98328,312.533101935136,0.31390134529147984
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-03-01,481,174,98328,293.14172122353,0.36174636174636177
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-04-01,578,283,98328,193.553589670282,0.48961937716262977
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-05-01,350,234,98328,95.6023483276367,0.6685714285714286
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-06-01,119,97,98328,113.619639346474,0.8151260504201681
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-07-01,390,108,98328,214.426025390625,0.27692307692307694
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-08-01,396,169,98328,278.335557636462,0.42676767676767674
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-09-01,738,210,98328,194.512984426398,0.2845528455284553
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-10-01,610,237,98328,90.2436953092876,0.3885245901639344
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-11-01,559,217,98328,121.311742682206,0.3881932021466905
Sample country,province_1,district_1_01,healthfac_1_01_06,2018-12-01,302,101,98328,274.736540141859,0.3344370860927152
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-01-01,435,143,100415,300.687233372738,0.32873563218390806
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-02-01,202,121,100415,203.753920705695,0.599009900990099
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-03-01,409,146,100415,205.234562522487,0.3569682151589242
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-04-01,668,170,100415,168.517806605289,0.25449101796407186
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-05-01,558,267,100415,145.707228811164,0.478494623655914
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-06-01,487,140,100415,238.179784674394,0.2874743326488706
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-07-01,379,142,100415,206.894691868832,0.37467018469656993
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-08-01,348,106,100415,256.863380432129,0.3045977011494253
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-09-01,239,183,100415,179.48164608604,0.7656903765690377
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-10-01,432,160,100415,145.299201162238,0.37037037037037035
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-11-01,327,181,100415,115.849843878495,0.5535168195718655
Sample country,province_1,district_1_01,healthfac_1_01_06,2019-12-01,276,74,100415,201.136197541889,0.26811594202898553
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-01-01,116,18,104412,155.495656694685,0.15517241379310345
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-02-01,482,111,104412,135.683947971889,0.23029045643153526
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-03-01,422,112,104412,71.0842726571219,0.26540284360189575
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-04-01,703,123,104412,76.4590203421456,0.17496443812233287
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-05-01,392,114,104412,89.102534702846,0.29081632653061223
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-06-01,116,72,104412,134.096212114607,0.6206896551724138
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-07-01,291,43,104412,216.801759992327,0.14776632302405499
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-08-01,362,104,104412,159.823131016323,0.287292817679558
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-09-01,206,135,104412,79.6127717154367,0.6553398058252428
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-10-01,417,125,104412,21.9459712164743,0.2997601918465228
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-11-01,686,137,104412,58.1608243669782,0.19970845481049562
Sample country,province_1,district_1_01,healthfac_1_01_07,2015-12-01,303,50,104412,135.989967346191,0.16501650165016502
Sample country,province_1,district_1_01,healthfac_1_01_07,2016-01-01,500,57,106628,153.077382768903,0.114
Sample country,province_1,district_1_01,healthfac_1_01_07,2016-02-01,58,33,106628,102.044865199498,0.5689655172413793
Sample country,province_1,district_1_01,healthfac_1_01_07,2016-03-01,471,139,106628,50.5366080147879,0.2951167728237792
Sample country,province_1,district_1_01,healthfac_1_01_07,2016-04-01,378,170,106628,37.9926964896066,0.4497354497354497
